csd_id,metal,mol_idx,shield_rel,shield_nonrel,delta_shield
ONAJAQ,Ta,26851,3060.29,-122.503,3182.793
OSOKUE,Ta,27107,3557.621,-95.933,3653.554
OWIWEZ,Ta,27285,3864.447,-85.477,3949.924
OWIWID,Ta,27286,3478.703,-100.001,3578.704
PAKTUR,Ta,27595,3527.817,-105.686,3633.503
PALBEK,Ta,27609,4123.941,-83.776,4207.717
PAMGUG,Ta,27634,4071.69,-97.409,4169.099
PAXHOL,Ta,27795,4042.554,-102.311,4144.865
PAXPUZ,Ta,27803,3794.836,-114.042,3908.8779999999997
PERBUK,Ta,28075,2834.9,-130.51,2965.41
PEXVIX,Ta,28184,317.7,318.664,-0.9639999999999986
PIFZAH,Ta,28309,113.351,107.817,5.534000000000006
PIXZOL,Ta,28544,4162.9,-84.406,4247.306
POBPEC,Ta,28605,3276.111,-107.702,3383.813
POJQUA,Ta,28689,5130.567,-47.538,5178.105
POQTUK,Ta,28774,2058.076,-150.307,2208.383
POWVIG,Ta,28848,4609.253,-58.231,4667.4839999999995
POZXAE,Ta,28907,4703.717,-52.364,4756.080999999999
POZXEI,Ta,28908,4635.968,-71.536,4707.504
PUBJUS,Ta,28926,2739.265,-151.021,2890.286
PUBKAZ,Ta,28927,3661.354,-85.858,3747.212
PUBKED,Ta,28928,3348.234,-104.633,3452.8669999999997
PUHXAR,Ta,29009,5603.5,-26.325,5629.825
PULLEN,Ta,29042,3736.49,-117.984,3854.4739999999997
PUYCAN,Ta,29214,1597.318,-171.259,1768.577
QAJTED,Ta,29438,2315.727,-170.756,2486.4829999999997
QALHOA,Ta,29463,4295.741,-52.241,4347.982
QAPCAL,Ta,29541,3479.85,-111.84,3591.69
QAPCEP,Ta,29542,3266.39,-114.31,3380.7
QAPCIT,Ta,29543,3167.667,-120.971,3288.638
QAPCOZ,Ta,29544,3120.536,-105.705,3226.241
QAQVEJ,Ta,29589,2784.501,-121.482,2905.983
QEMSEH,Ta,30007,23.55,4.641,18.909
QENKEA,Ta,30017,141.277,138.28,2.9969999999999857
QETYIX,Ta,30098,3482.162,-120.704,3602.866
QETYOD,Ta,30099,4799.013,-61.612,4860.625
QEWRUF,Ta,30139,3763.137,-79.566,3842.703
QIVGIM,Ta,30505,3325.986,-99.236,3425.2219999999998
QODHOG,Ta,30643,3499.494,-104.079,3603.5730000000003
QONHAC,Ta,30779,4070.685,-87.652,4158.3369999999995
QORFAF,Ta,30825,2935.768,-110.4,3046.168
QOSJAJ,Ta,30852,3135.921,-112.903,3248.8239999999996
QUGCOK,Ta,31026,2950.327,-122.116,3072.443
QUGDAX,Ta,31027,2711.022,-136.799,2847.821
QUGDEB,Ta,31028,2619.641,-142.29,2761.931
QUHVIZ,Ta,31079,3782.188,-92.805,3874.993
QUHVOF,Ta,31080,3149.79,-104.89,3254.68
QUSVUV,Ta,31202,5823.901,-19.513,5843.414
QUSWAC,Ta,31203,5660.034,-30.067,5690.101
QUSWEG,Ta,31204,3790.221,-92.832,3883.053
RADPET,Ta,31348,3458.719,-96.635,3555.3540000000003
RADPOD,Ta,31350,3478.818,-105.418,3584.2360000000003
RADQAQ,Ta,31351,3640.351,-83.69,3724.041
RADQIY,Ta,31352,5854.688,-15.97,5870.658
RAFSAS,Ta,31372,4850.948,-40.505,4891.453
RATNAC,Ta,31680,4024.764,-94.377,4119.1410000000005
RATNEG,Ta,31681,2650.363,-125.834,2776.1969999999997
RATPAE,Ta,31683,3972.406,-81.283,4053.689
RATPEI,Ta,31685,3039.295,-122.273,3161.568
RAXMEI,Ta,31752,3665.826,-95.357,3761.183
RIFVEJ,Ta,32344,4595.455,-35.517,4630.972
RIKDUK,Ta,32395,3883.834,-74.482,3958.316
RISHEG,Ta,32526,3789.884,-99.487,3889.371
RISHIK,Ta,32527,3844.181,-96.436,3940.617
RISHOQ,Ta,32528,4099.661,-78.358,4178.019
RISXEW,Ta,32540,4271.672,-86.535,4358.206999999999
RITQAM,Ta,32552,3161.835,-143.447,3305.282
RIXREW,Ta,32648,2932.282,-126.021,3058.3030000000003
ROGXIV,Ta,32814,4264.036,-82.689,4346.725
ROGXOB,Ta,32815,4421.954,-77.395,4499.349
RONRUH,Ta,32948,3881.543,-101.77,3983.313
RUGRIU,Ta,33061,3693.081,-90.364,3783.445
SACGUB,Ta,33364,63.266,47.852,15.414000000000001
SAGMES,Ta,33420,6225.489,7.865,6217.624
SEGKIC,Ta,33778,3233.511,-99.702,3333.2129999999997
SESWIW,Ta,33983,3593.406,-136.069,3729.475
SIDLEY,Ta,34167,135.602,130.864,4.7379999999999995
SIVCIK,Ta,34429,2981.276,-124.419,3105.6949999999997
SIVCOQ,Ta,34430,3028.673,-122.172,3150.845
SIVCUW,Ta,34432,2261.332,-172.271,2433.603
SIVDAD,Ta,34433,3096.375,-117.927,3214.302
SOVLOE,Ta,34836,1318.126,-233.005,1551.1309999999999
SOVMUO,Ta,34840,4676.544,-29.041,4705.585
STAETC,Ta,34926,3404.394,-146.129,3550.5229999999997
SUSZAI,Ta,35149,3240.625,-103.004,3343.629
SUYCAQ,Ta,35206,1490.324,-205.81,1696.134
TABPET,Ta,35244,4612.225,-69.542,4681.767000000001
TABPIX,Ta,35245,4614.475,-68.266,4682.741
TABPOD,Ta,35246,4626.0,-67.954,4693.954
TABWAU,Ta,35255,3730.036,-104.284,3834.32
TACWEZ,Ta,35272,5090.447,-35.707,5126.154
TAVYEU,Ta,35548,1387.878,-192.212,1580.09
TAZGIK,Ta,35604,3769.209,-90.933,3860.142
TEQHIG,Ta,35829,4153.824,-100.378,4254.201999999999
TEQHOM,Ta,35830,3619.921,-104.583,3724.504
TEZQAR,Ta,35986,1508.318,-176.638,1684.956
TIBXEH,Ta,36010,3503.925,-102.13,3606.0550000000003
TISJEM,Ta,36254,3787.474,-99.498,3886.972
TISVAS,Ta,36256,2747.137,-151.481,2898.6180000000004
TIXTAY,Ta,36309,4629.23,-64.926,4694.156
TOPBIJ,Ta,36501,3884.244,-92.547,3976.791
TOPBOP,Ta,36502,4985.267,-38.998,5024.264999999999
TORXUT,Ta,36564,2680.61,-128.811,2809.4210000000003
TUSDUH,Ta,36920,3329.668,-100.487,3430.155
TUSFAP,Ta,36921,3362.701,-96.163,3458.864
UCUGAA,Ta,37181,3994.685,-101.336,4096.021
UKAROO,Ta,37613,1121.551,-189.526,1311.077
UKARUU,Ta,37614,3137.716,-103.994,3241.71
UMAJAW,Ta,37773,3683.601,-96.574,3780.175
UNIDUT,Ta,37886,3989.695,-101.114,4090.809
UNUDEO,Ta,37904,4276.515,-71.145,4347.660000000001
VASGEB,Ta,38717,2478.007,-140.453,2618.46
VECKET,Ta,38865,1233.434,-212.966,1446.4
VEKFAV,Ta,38983,120.639,116.026,4.6129999999999995
VEYKAL,Ta,39184,4289.958,-77.042,4367.0
VEYKEP,Ta,39185,4234.379,-88.495,4322.874
VIJFON,Ta,39365,334.828,338.451,-3.6230000000000473
VIJFUT,Ta,39366,3798.86,-101.365,3900.225
VIJGAA,Ta,39367,3198.505,-113.892,3312.397
VIJGII,Ta,39369,4736.872,-61.303,4798.175
VIJHIJ,Ta,39371,4872.332,-54.029,4926.361000000001
VIJHOP,Ta,39372,5203.606,-27.665,5231.271
VIJHUV,Ta,39374,4795.22,-55.728,4850.948
VIJJAD,Ta,39375,2795.085,-136.191,2931.276
VILSAM,Ta,39414,3144.567,-115.656,3260.223
VILSOA,Ta,39417,3228.978,-109.189,3338.167
VIPHAE,Ta,39465,4179.803,-83.179,4262.982
VITRIA,Ta,39568,143.726,136.469,7.257000000000005
VITROG,Ta,39569,143.238,138.587,4.6510000000000105
VOGJIM,Ta,39732,3139.369,-107.734,3247.103
VUJWUU,Ta,40111,2660.124,-128.406,2788.5299999999997
VUJXEF,Ta,40112,2273.599,-137.397,2410.996
VUJXIJ,Ta,40113,2203.777,-142.841,2346.618
VUJXOP,Ta,40114,2227.681,-141.489,2369.17
VUJYAC,Ta,40115,2816.419,-116.27,2932.689
VUJYEG,Ta,40116,2597.652,-125.635,2723.2870000000003
VUJYIK,Ta,40117,2667.217,-136.274,2803.491
VUJYOQ,Ta,40118,2341.823,-132.911,2474.734
VUJYUW,Ta,40120,1842.116,-161.906,2004.022
VUJZAD,Ta,40121,1678.008,-167.588,1845.596
VUJZOR,Ta,40122,2307.881,-140.16,2448.0409999999997
VUKJES,Ta,40130,2270.121,-140.748,2410.869
VUPBAJ,Ta,40190,2582.753,-159.669,2742.422
VUPBEN,Ta,40191,4116.413,-98.838,4215.250999999999
WACRAT,Ta,40340,5113.295,-18.791,5132.086
WAGDOY,Ta,40377,4704.062,-59.497,4763.559
WAQXAN,Ta,40557,3065.354,-117.394,3182.7479999999996
WAQXER,Ta,40559,3073.304,-119.213,3192.5170000000003
WAQXOB,Ta,40562,4423.407,-77.183,4500.59
WEFFET,Ta,40776,4345.727,-75.056,4420.782999999999
WEQQEP,Ta,41014,71.455,57.876,13.579
WIDNII,Ta,41195,25.091,14.7,10.391000000000002
WUCMOW,Ta,41880,4756.027,-63.496,4819.523
WUTQAD,Ta,42129,3098.859,-122.158,3221.017
WUVBAQ,Ta,42131,3946.632,-102.31,4048.942
XAKHAS,Ta,42360,5110.331,-39.332,5149.6630000000005
XAMPAC,Ta,42406,3284.422,-109.585,3394.007
XAMPIK,Ta,42408,4137.619,-64.259,4201.878
XAQRUC,Ta,42491,2964.565,-108.235,3072.8
XAQSAJ,Ta,42492,3109.27,-110.397,3219.667
XARHED,Ta,42501,4865.314,-48.737,4914.051
XARHIH,Ta,42502,5048.497,-39.66,5088.157
XEPFII,Ta,42907,3660.817,-95.651,3756.468
XEQSIV,Ta,42928,3263.364,-133.688,3397.052
XEWMUI,Ta,43032,3723.074,-89.231,3812.3050000000003
XEXGOX,Ta,43044,1604.98,-174.904,1779.884
XEXGUD,Ta,43045,2096.809,-151.215,2248.0240000000003
XIKPOX,Ta,43195,68.152,54.793,13.359000000000002
XIMXIB,Ta,43236,3322.389,-100.857,3423.246
XIMYEY,Ta,43238,3043.795,-122.181,3165.976
XIPPOD,Ta,43269,2863.896,-117.122,2981.018
XIPPUJ,Ta,43270,3163.157,-109.875,3273.032
XISHAM,Ta,43345,3173.611,-106.63,3280.241
XOBKEI,Ta,43520,4642.688,-34.705,4677.393
XOBKIM,Ta,43522,4555.89,-38.958,4594.848
XOBPAF,Ta,43534,5078.361,-39.389,5117.75
XOBPEJ,Ta,43535,3611.766,-107.032,3718.7980000000002
XORQON,Ta,43762,3617.769,-91.774,3709.5429999999997
XUSKOL,Ta,44166,2769.653,-150.461,2920.1139999999996
XUSKUR,Ta,44167,2869.57,-144.521,3014.0910000000003
XUSLAY,Ta,44168,2792.615,-150.446,2943.0609999999997
XUSLEC,Ta,44169,2671.226,-156.594,2827.82
XUSYIT,Ta,44185,4521.186,-73.719,4594.905
YAPVOB,Ta,44532,3524.337,-100.938,3625.275
YAYTOK,Ta,44698,2906.366,-132.725,3039.091
YAZFUD,Ta,44703,3553.473,-94.6,3648.073
YEDNUS,Ta,44807,1903.412,-170.963,2074.375
YEDPII,Ta,44808,3694.309,-117.2,3811.509
YEKZUM,Ta,44938,4260.134,-64.956,4325.09
YEWTOK,Ta,45073,4390.68,-68.927,4459.607
YIBBAO,Ta,45135,2834.1,-134.41,2968.5099999999998
YIBBES,Ta,45137,2647.075,-149.098,2796.173
YIFBIY,Ta,45205,3118.649,-132.091,3250.74
YOCJUV,Ta,45545,5863.047,7.869,5855.178
YOSNUS,Ta,45755,3146.808,-130.504,3277.312
YOSPAA,Ta,45756,3175.819,-128.341,3304.16
YOSVIL,Ta,45764,4433.039,-99.672,4532.710999999999
YOXPEG,Ta,45825,5896.814,-5.016,5901.83
YUGKUG,Ta,45944,5088.792,-37.981,5126.773
YUSPIL,Ta,46066,2918.2,-134.572,3052.772
ZANMEG,Ta,46287,4507.221,-78.503,4585.723999999999
ZANMOQ,Ta,46288,4306.641,-82.801,4389.442
ZEKFEE,Ta,46546,4617.088,-65.171,4682.259
ZEMKOV,Ta,46594,4624.447,-65.058,4689.505
ZEQFEG,Ta,46637,6698.044,44.374,6653.67
ZODFED,Ta,47153,5042.261,-63.316,5105.577
ZODFIH,Ta,47154,4320.897,-102.653,4423.55
ZOKVAY,Ta,47233,2719.403,-151.884,2871.287
ZUJHAN,Ta,47510,5933.272,-2.599,5935.871
ZUSSAH,Ta,47602,2181.862,-147.534,2329.396
ACESAC,Tc,144,-2643.404,-677.751,-1965.653
AGAGAQ,Tc,446,-1131.654,-472.321,-659.333
AMOJUH,Tc,1006,-2653.019,-705.336,-1947.6829999999998
AMOKIW,Tc,1008,-2139.991,-592.98,-1547.011
AMOMOE,Tc,1013,-2262.128,-611.527,-1650.601
AMOSIE,Tc,1022,-2340.253,-619.098,-1721.1550000000002
AMOYEG,Tc,1029,-1921.164,-573.189,-1347.975
AMOZEH,Tc,1030,-2201.21,-611.213,-1589.997
BIWJEX,Tc,2881,-1008.055,-458.423,-549.632
CEPHUA,Tc,4229,-4219.132,-929.482,-3289.6499999999996
CHBPTC,Tc,4471,-4446.678,-947.743,-3498.935
CIYHUQ,Tc,4838,-2855.287,-736.193,-2119.094
CIYJAY,Tc,4839,-2739.572,-717.979,-2021.593
COKZAD,Tc,5047,-3758.742,-848.152,-2910.59
CUHXUY,Tc,5390,-3052.526,-797.729,-2254.7969999999996
DAJWIX,Tc,5746,-1897.742,-557.641,-1340.101
DAJWUJ,Tc,5748,-2086.88,-585.183,-1501.6970000000001
DESGUD,Tc,6281,-761.885,-407.245,-354.64
DEXTEH,Tc,6349,364.863,389.993,-25.129999999999995
DOFLEP,Tc,6816,365.478,-234.407,599.885
DOLBUB,Tc,6898,-1802.148,-589.942,-1212.206
DONSUV,Tc,6946,-2424.131,-636.359,-1787.772
DORMUS,Tc,6979,-2110.369,-604.938,-1505.431
DORNAZ,Tc,6980,-2356.673,-669.084,-1687.589
DORNED,Tc,6981,-2068.907,-597.938,-1470.969
DORNIH,Tc,6983,-2069.427,-597.966,-1471.4610000000002
DUCRAU,Tc,7138,-323.486,-356.262,32.77600000000001
EGAWEQ,Tc,7789,-1388.174,-527.056,-861.1179999999999
ERARIA,Tc,8539,537.891,-266.87,804.761
EWOFUU,Tc,8863,-19.528,-45.25,25.722
EWORAM,Tc,8872,1191.049,-114.28,1305.329
EWORIU,Tc,8873,-13.635,-39.264,25.629000000000005
EWOROA,Tc,8874,632.299,-202.277,834.576
EWOSAN,Tc,8876,-23.422,-54.954,31.532
EXIWOX,Tc,8929,205.054,-277.902,482.956
EYAZIO,Tc,8976,-1127.293,-491.763,-635.53
EYEQII,Tc,8988,1487.174,-122.688,1609.862
FAPTEW,Tc,9348,-1253.992,-509.873,-744.1189999999999
FEBYIX,Tc,9528,-1907.186,-562.391,-1344.795
FIKQEZ,Tc,10126,376.682,-229.287,605.969
FIKQOJ,Tc,10128,160.459,-263.428,423.887
FIKQUP,Tc,10130,186.215,-261.957,448.172
FIPPUQ,Tc,10209,269.364,-253.384,522.7479999999999
FIRVUX,Tc,10275,-3769.463,-900.709,-2868.7540000000004
FONNIF,Tc,10615,-1988.745,-588.175,-1400.57
GAYNEZ,Tc,11509,-2067.608,-622.175,-1445.4330000000002
GEBFOI,Tc,11540,-1421.442,-537.377,-884.065
GEPGOZ,Tc,11709,-1313.84,-527.378,-786.4619999999999
GIZGUR,Tc,12250,192.729,-260.875,453.60400000000004
GOFZAC,Tc,12320,-972.577,-445.438,-527.139
GOGQIC,Tc,12331,-2979.217,-779.356,-2199.861
GOZHEI,Tc,12525,324.358,-242.284,566.642
HAQKOD,Tc,13133,-7.885,-34.993,27.108000000000004
HAQLUK,Tc,13134,-24.393,-55.519,31.125999999999998
HUKCAR,Tc,14603,-28707.366,5255.923,-33963.289000000004
HUYROI,Tc,14809,-2431.065,-657.106,-1773.959
HUYSAV,Tc,14810,-2206.633,-615.072,-1591.5609999999997
HUYSEZ,Tc,14811,-2154.672,-601.573,-1553.0990000000002
ILEZUU,Tc,15593,-2666.177,-719.196,-1946.9810000000002
JEGDOO,Tc,16954,-1954.629,-577.401,-1377.228
JELZEF,Tc,17036,-4241.347,-1004.96,-3236.3869999999997
JEZTIR,Tc,17208,-2313.033,-636.1,-1676.933
JIRPAC,Tc,17349,-2726.348,-699.109,-2027.239
JIRPEG,Tc,17350,-2727.428,-700.129,-2027.299
JODBIR,Tc,17523,208.374,-259.168,467.54200000000003
JOWKUB,Tc,17756,75.805,-292.242,368.047
KACVUH,Tc,18117,-7346.895,-1346.725,-6000.17
KAXQOQ,Tc,18481,-1258.062,-505.796,-752.2659999999998
KITDAS,Tc,19247,1398.262,-126.189,1524.451
KITDIA,Tc,19248,1426.729,-141.336,1568.065
KIZYEX,Tc,19349,-1110.097,-485.691,-624.406
KOCDAH,Tc,19371,-2329.876,-652.034,-1677.842
LAHKOV,Tc,20019,323.911,-250.206,574.117
LEFWOM,Tc,20390,-12.196,-33.651,21.455000000000005
LEGFIQ,Tc,20393,974.985,-144.842,1119.827
LETROS,Tc,20634,488.898,-205.139,694.037
LEWXAM,Tc,20689,-2484.912,-666.818,-1818.0939999999998
LIGLIW,Tc,20864,-1838.579,-596.847,-1241.732
LINZEO,Tc,21033,149.83,143.287,6.543000000000006
LOJJUP,Tc,21356,-1715.892,-580.24,-1135.652
LOQQIS,Tc,21451,-1210.893,-485.171,-725.722
MAPWAD,Tc,22151,-1724.166,-578.659,-1145.507
MIFBIM,Tc,22834,-2668.803,-692.26,-1976.543
MOCQIE,Tc,23248,-2031.238,-593.018,-1438.22
MOWBAE,Tc,23490,-215.441,-387.9,172.45899999999997
MOWBEI,Tc,23491,76.03,61.2,14.829999999999998
NATCAP,Tc,24265,-1972.035,-573.88,-1398.1550000000002
NODCUE,Tc,25292,-5666.649,-1140.955,-4525.694
NUSVEC,Tc,25859,523.303,-223.963,747.266
OQIFAY,Tc,26993,-5304.885,-1177.377,-4127.508
OQIFEC,Tc,26995,-941.707,-448.333,-493.37399999999997
OQITOA,Tc,27008,-1444.545,-521.481,-923.0640000000001
OSAREG,Tc,27077,399.113,-244.677,643.79
PEKNEA,Tc,27987,-104.916,-175.104,70.18800000000002
PEKNIE,Tc,27988,913.84,1030.854,-117.01400000000001
PIBMUI,Tc,28236,-1470.513,-535.951,-934.5619999999999
PIJBEQ,Tc,28344,-3018.99,-730.484,-2288.506
QANJEU,Tc,29525,272.217,-243.92,516.137
QAQXOW,Tc,29594,-1650.486,-568.832,-1081.654
QAQXUC,Tc,29595,-1504.56,-547.134,-957.4259999999999
QUGPUE,Tc,31051,-2594.994,-671.086,-1923.9080000000001
REYVAW,Tc,32249,-3251.918,-821.027,-2430.891
ROBSIL,Tc,32734,-2664.392,-687.858,-1976.5339999999999
RUSQAX,Tc,33269,-3561.994,-849.084,-2712.9100000000003
SABDOP,Tc,33350,-2060.402,-596.48,-1463.922
SABFAD,Tc,33352,-2061.095,-596.424,-1464.6709999999998
SAQFIZ,Tc,33551,-1384.845,-525.503,-859.342
SATDUP,Tc,33616,-2290.554,-737.886,-1552.6680000000001
SESZOF,Tc,33994,-2976.471,-724.47,-2252.001
SEWPIT,Tc,34064,-1572.236,-550.16,-1022.0760000000001
SICBIP,Tc,34137,-2476.246,-740.113,-1736.133
SIDTII,Tc,34173,-2148.134,-597.657,-1550.4769999999999
SIYFIP,Tc,34501,-2474.424,-653.344,-1821.08
SOHBEW,Tc,34621,-1045.987,-452.452,-593.5350000000001
SOJSEP,Tc,34651,-2035.9,-642.124,-1393.776
SOZVIM,Tc,34925,-2640.034,-711.384,-1928.65
SUHGEH,Tc,34991,-1766.019,-552.235,-1213.784
TATDAU,Tc,35512,-1774.717,-646.297,-1128.42
TENGOI,Tc,35788,-1331.15,-551.73,-779.4200000000001
TENGUO,Tc,35789,-1414.13,-536.536,-877.5940000000002
TIQNAL,Tc,36208,-2599.557,-762.707,-1836.85
TOQCOR,Tc,36520,-2765.186,-709.868,-2055.318
TUGTIY,Tc,36739,-889.715,-422.365,-467.35
UCEDEN,Tc,37146,-2446.025,-647.396,-1798.6290000000001
UDIKAT,Tc,37230,-1477.306,-508.818,-968.488
UDUVUK,Tc,37279,-1738.563,-623.953,-1114.6100000000001
UHEJEX,Tc,37456,-2690.828,-711.279,-1979.549
VACSUN,Tc,38496,-1188.646,-491.414,-697.232
VINMEL,Tc,39452,-2456.409,-645.372,-1811.0370000000003
WALZOY,Tc,40468,-2021.076,-623.372,-1397.7040000000002
WALZUE,Tc,40469,-1284.046,-507.995,-776.051
WAVGAB,Tc,40615,-2257.919,-611.439,-1646.48
WEZNEU,Tc,41133,-2117.523,-605.915,-1511.6080000000002
WOWTUX,Tc,41814,-2245.054,-626.289,-1618.765
WOWVAF,Tc,41815,-2742.017,-717.271,-2024.7459999999999
WOWVEJ,Tc,41817,-2692.515,-713.528,-1978.9869999999999
XELXES,Tc,42859,314.423,-244.547,558.97
XOKFAF,Tc,43642,273.574,-257.271,530.845
XOKFIN,Tc,43644,270.877,-257.586,528.463
XOMNAO,Tc,43676,-2555.186,-723.138,-1832.0480000000002
YOGBEB,Tc,45586,-2546.527,-666.318,-1880.209
YOKWIH,Tc,45648,-2421.286,-635.744,-1785.542
YUBGAD,Tc,45880,-2802.517,-668.596,-2133.921
YUBGEH,Tc,45881,-911.222,-433.993,-477.229
ZAYLAQ,Tc,46396,404.202,-240.875,645.077
ZETNAN,Tc,46677,875.912,-205.151,1081.063
ZIDMII,Tc,46820,-2868.74,-730.537,-2138.2029999999995
ZOLBAD,Tc,47234,-1831.852,-593.337,-1238.515
ZOPYEI,Tc,47323,-4005.393,-931.428,-3073.965
ZUGYEF,Tc,47488,-2077.0,-598.79,-1478.21
ZURBET,Tc,47588,-2697.018,-697.225,-1999.7930000000001
ACUYUT,W,229,5698.479,-3.464,5701.943
AHAVAH,W,566,178.002,172.134,5.868000000000023
AMOVIK,W,1023,3709.303,-105.446,3814.749
APEBAA,W,1096,5628.051,39.117,5588.934
AVOSOT,W,1513,1887.268,-219.301,2106.569
AYAPUM,W,1688,2473.955,-169.02,2642.975
AYUMAK,W,1736,5564.148,36.549,5527.599
AZIDUJ,W,1785,6594.509,49.994,6544.515
BACFAM,W,1839,5147.015,-41.466,5188.481000000001
BAKCAR,W,1968,2015.315,-215.131,2230.446
BARHEK,W,2076,5604.623,37.023,5567.599999999999
BAXQAV,W,2167,5593.643,34.577,5559.066
BECNIG,W,2233,4647.515,-19.152,4666.667
BEHFON,W,2291,2439.395,-173.129,2612.524
BIFPIQ,W,2680,3285.272,-115.662,3400.9339999999997
BIKYOK,W,2742,5873.477,4.711,5868.766
BILPAN,W,2754,5708.235,40.896,5667.339
BIMHEM,W,2768,134.368,128.205,6.1629999999999825
BISHOD,W,2852,5648.453,39.778,5608.675
BIVGIW,W,2870,5529.292,32.01,5497.282
BOLCUB,W,3112,4417.897,-58.389,4476.286
BSPRWC,W,3300,5104.49,3.88,5100.61
BUKHUL,W,3409,4603.906,-41.903,4645.809
BUKJOH,W,3412,4781.371,-32.177,4813.548
BUKYUC,W,3427,4352.779,-41.554,4394.3330000000005
BUPKON,W,3464,3037.632,-113.815,3151.447
CAFWOW,W,3667,5574.874,36.84,5538.034
CALNAE,W,3764,4280.113,-71.904,4352.017
CAMDUQ,W,3778,1342.833,-218.291,1561.124
CAVRID,W,3923,2846.056,-138.053,2984.109
CEGSUC,W,4100,5540.895,30.601,5510.294000000001
CEWDOX,W,4386,5808.284,1.874,5806.41
CEZQUU,W,4446,3685.641,-108.289,3793.9300000000003
CEZREF,W,4448,3507.65,-121.568,3629.2180000000003
CINMES,W,4679,2962.752,-132.593,3095.345
CISRAY,W,4732,5588.062,37.347,5550.715
CISREC,W,4733,5567.497,36.728,5530.769
CIVQAA,W,4769,5259.335,-2.213,5261.548
CIVQUU,W,4773,4794.038,-34.722,4828.759999999999
CIWRUX,W,4794,5109.13,4.006,5105.124
CNALWI,W,4867,4913.35,-49.78,4963.13
COLCIQ,W,5050,2433.766,-173.217,2606.983
COMSPW,W,5070,4672.841,-25.551,4698.392000000001
COSSOS,W,5158,4571.06,-51.816,4622.876
COYZIZ,W,5237,4685.934,-22.524,4708.4580000000005
CURTAK,W,5501,4284.842,-48.408,4333.25
DAKFEC,W,5756,4996.956,-48.588,5045.544
DAMLAF,W,5831,5599.2,35.125,5564.075
DANRAN,W,5853,5583.855,35.422,5548.433
DARPUH,W,5916,2819.787,-155.601,2975.388
DELHUX,W,6194,3526.587,-134.829,3661.416
DEMXIF,W,6211,2681.101,-155.17,2836.271
DEPRIA,W,6238,5363.153,19.678,5343.475
DIGDUT,W,6463,-11.589,-34.542,22.953000000000003
DILKAN,W,6535,32.128,12.645,19.483
DILMIX,W,6540,4566.918,-26.384,4593.302
DIVCAM,W,6651,4083.888,-57.24,4141.128
DIVNUR,W,6657,5444.201,28.444,5415.757
DIVVOW,W,6661,2736.088,-174.207,2910.295
DOFYEC,W,6829,5445.172,30.411,5414.7609999999995
DOHNAP,W,6857,3217.628,-130.368,3347.996
DOHSUQ,W,6865,5573.588,-18.442,5592.03
DOXDAW,W,7054,5556.908,35.702,5521.206
DOXDEA,W,7055,5553.512,35.332,5518.179999999999
DOXDIE,W,7056,110.627,104.913,5.713999999999999
DOXDUQ,W,7058,4499.844,-73.812,4573.656
DPCBWC,W,7114,4935.531,-5.595,4941.126
DUBVEB,W,7128,2771.725,-157.401,2929.1259999999997
DUFPEB,W,7162,3478.486,-124.584,3603.0699999999997
DUHDOZ,W,7210,5265.527,13.295,5252.232
DUKYOX,W,7252,2430.988,-171.11,2602.098
DUXFUZ,W,7383,5325.653,17.048,5308.6050000000005
EFEHAZ,W,7707,3943.632,-82.472,4026.1040000000003
EGEDID,W,7795,4645.574,-22.766,4668.339999999999
EGEFAX,W,7796,4468.833,-32.958,4501.790999999999
EJIBIJ,W,8015,4923.615,-53.725,4977.34
EPEHIR,W,8405,5462.859,26.252,5436.607
EPOKIE,W,8415,1786.476,-200.523,1986.999
EQADIL,W,8449,2972.326,-132.001,3104.327
EREZAC,W,8559,3900.422,-86.669,3987.091
ESODEW,W,8672,5334.116,20.747,5313.369
EWIREI,W,8853,4268.574,-65.1,4333.674
EYORUH,W,9023,5407.116,25.141,5381.975
FAFHID,W,9176,2390.024,-151.947,2541.971
FAHCUM,W,9200,2659.257,-132.321,2791.578
FAHMEJ,W,9207,5524.986,32.574,5492.412
FAJFIH,W,9225,88.293,75.368,12.925000000000011
FAJKOS,W,9234,155.229,151.017,4.2120000000000175
FAZDAL,W,9507,5500.776,34.448,5466.3279999999995
FEJFUV,W,9621,3577.178,-100.34,3677.518
FEKMAJ,W,9664,3882.199,-96.607,3978.806
FEMPIW,W,9717,6169.142,43.093,6126.049
FEPSID,W,9751,5451.625,25.735,5425.89
FERDIP,W,9781,5864.129,41.296,5822.833
FEYQEI,W,9946,5118.666,-35.689,5154.3550000000005
FIBTUF,W,9989,2390.972,-150.698,2541.67
FIDVUK,W,10031,1987.583,-184.902,2172.485
FIDYOG,W,10033,4441.031,-70.879,4511.91
FIHBOO,W,10080,4293.387,-48.173,4341.5599999999995
FIJLAL,W,10107,2982.45,-148.99,3131.4399999999996
FIPKEV,W,10205,5383.992,20.128,5363.8640000000005
FISLIC,W,10295,1605.414,-204.361,1809.775
FITZIT,W,10331,95.718,84.071,11.647000000000006
FIWFEX,W,10347,5224.175,-36.626,5260.801
FOFVUR,W,10477,4324.139,-48.108,4372.247
FOFYAA,W,10484,5363.001,20.726,5342.275000000001
FOHWUV,W,10515,3793.916,-93.519,3887.4350000000004
FOKVIN,W,10567,3313.66,-104.47,3418.1299999999997
FORSOV,W,10679,2572.132,-135.198,2707.33
FOTGEA,W,10711,4952.533,-0.701,4953.234
